id_country,id_compound,toilet_fullclogged,privacy_wall,floor_holes,roof_solid,use_night,nightlight_rep,gender_separated,relationship,hh_cubicle_num,hh_cubicle,cleaning_arrangement,sharing,interface_rep,outflow_rep,D0,age_toilet,clean_comp,handwashing_obs,location,landlord_on_plot,bin_inside,tiling,visible_feces,insects_obs,solidwaste_obs,floor_obs,spotcheck,gender_respondent,gender_hh,hh_size,hhmember_rooms,B11_income_ppp,educ_hh,tenancy,electricity,water,lock,hh_cubicle_fct,cleanliness_rep,cleanliness_obs,cleanliness_cod
Bangladesh,1898,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Male,Male,4,4,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Dirty,NA
Bangladesh,1723,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,8,4,751.3351225127052,Primary,Free rent,Yes,Improved on premises,Outside and inside,3,Very clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1724,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,4,4,285.50734655482796,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1725,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Female,Male,4,4,345.6141563558444,Tertiary,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Dirty,Dirty,Very dirty
Bangladesh,1839,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,7,3.5,1051.8691715177872,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,Dirty
Bangladesh,1840,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,8,4,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Very clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1841,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Male,Male,3,3,300.53404900508207,None,Tenant (informal),Yes,Improved on premises,Only inside,10,Very clean,Neither clean nor dirty,Clean
Bangladesh,1842,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Female,Female,5,5,270.48064410457386,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,Clean
Bangladesh,1954,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,7,3.5,540.9612882091477,Tertiary,Free rent,Yes,Improved on premises,Outside and inside,10,Clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1955,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Male,Male,4,4,390.69426370660665,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,Dirty
Bangladesh,1956,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,3,3,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,Dirty
Bangladesh,1957,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Septic tank,Pour flush to septic tank,<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,5,5,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Only inside,3,Dirty,Neither clean nor dirty,Very clean
Bangladesh,2073,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,Facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,6,3,480.8544784081313,Primary,Owner,Yes,Improved on premises,Outside and inside,2,Very clean,Neither clean nor dirty,Very clean
Bangladesh,2074,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Male,4,4,330.5874539055903,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,Very clean
Bangladesh,2075,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Male,4,4,330.5874539055903,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Very clean,Neither clean nor dirty,Very clean
Bangladesh,2076,No,Solid,No,Solid,Yes,Yes,No,Close neighbors/landlord,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,Facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,5,5,631.1215029106723,None,Owner,Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1500,No,Not solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,5,5,120.21361960203282,None,Tenant (informal),Yes,Improved on premises,Only inside,7,Clean,Clean,Very clean
Bangladesh,1501,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,7,7,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,No lock,6,Clean,Neither clean nor dirty,Dirty
Bangladesh,1502,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,4,4,No,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,4,4,240.42723920406564,None,Tenant (informal),Yes,Improved on premises,Only inside,4,Dirty,Dirty,Neither clean nor dirty
Bangladesh,1503,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Female,1,1,90.16021470152462,None,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,Clean
Bangladesh,1731,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,4,4,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,Clean
Bangladesh,1732,Yes,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,No,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,5,5,270.48064410457386,Secondary,Tenant (informal),Yes,Improved on premises,Only inside,3,Dirty,Very dirty,Very dirty
Bangladesh,1849,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Female,Male,6,3,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Very clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1733,Yes,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Male,Male,4,4,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Only inside,more than 10,Very clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1734,No,Not solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Male,Male,4,4,901.6021470152461,None,Tenant (informal),Yes,Improved on premises,No lock,more than 10,Very dirty,Neither clean nor dirty,Clean
Bangladesh,2016,No,Solid,No,Solid,Yes,Yes,No,Close neighbors/landlord,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,Yes,Female,Male,6,6,300.53404900508207,Primary,Owner,Yes,Improved on premises,No lock,2,Very clean,Neither clean nor dirty,Clean
Bangladesh,2017,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Male,Male,7,3.5,901.6021470152461,None,Owner,Yes,Improved on premises,Outside and inside,8,Very clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,2018,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,2,2,No,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,Yes,Male,Male,9,2.25,1803.2042940304923,None,Owner,Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,Clean
Bangladesh,1570,No,Solid,Yes,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Male,5,5,480.8544784081313,Primary,Owner,Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Very clean
Bangladesh,1571,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Don't know,Flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,Tiling,No,Yes,No,Finished,Yes,Female,Male,4,2,450.8010735076231,Tertiary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Neither clean nor dirty,Very clean
Bangladesh,1572,No,Not solid,Yes,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Male,6,2,3005.340490050821,Tertiary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1573,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,4-6 years,Not clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Male,7,2.3333333333333335,1682.9906744284594,None,Owner,Yes,Improved on premises,Only inside,1,Clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1574,No,Solid,Yes,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,Facility with soap,Inside dwelling,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,6,2,901.6021470152461,None,Tenant (formal),Yes,Improved on premises,Outside and inside,1,Very clean,Neither clean nor dirty,Very clean
Bangladesh,1575,No,Not solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,7,1.75,1502.6702450254104,Primary,Owner,Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,1963,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Flush,Septic tank,Flush to septic tank,<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,5,5,330.5874539055903,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,Very dirty
Bangladesh,1964,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,4,4,390.69426370660665,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,Very clean
Bangladesh,1965,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,6,3,901.6021470152461,None,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,Clean
Bangladesh,1966,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Male,Male,7,3.5,901.6021470152461,None,Tenant (informal),Yes,Improved on premises,Only inside,2,Clean,Dirty,Clean
Bangladesh,2097,No,Solid,No,Not solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside dwelling,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,5,2.5,901.6021470152461,None,Tenant (informal),Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Neither clean nor dirty
Bangladesh,2098,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,7-9 years,Not clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,Tiling,No,Yes,No,Finished,Yes,Female,Male,4,2,901.6021470152461,Primary,Free rent,Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Very clean
Bangladesh,2099,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,Tiling,No,Yes,Yes,Finished,Yes,Female,Male,8,4,601.0680980101641,Primary,Free rent,Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Clean
Bangladesh,2100,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Don't know,Flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside dwelling,landlord not on plot,No bin inside cubicle,Tiling,No,Yes,No,Finished,Yes,Female,Male,5,5,420.74766860711486,Primary,Tenant (informal),Yes,Improved on premises,Only inside,1,Very clean,Neither clean nor dirty,Very clean
Bangladesh,1757,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,7-9 years,Clean,No facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,6,3,390.69426370660665,Primary,Free rent,Yes,Improved on premises,Only inside,1,Clean,Neither clean nor dirty,Very clean
Bangladesh,1758,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,4-6 years,Clean,No facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,3,3,901.6021470152461,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Very clean
Bangladesh,1772,No,Solid,No,Solid,Yes,No,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,4,2,1502.6702450254104,Primary,Owner,Yes,Improved on premises,Outside and inside,1,Clean,Neither clean nor dirty,Very clean
